anchor_id,branch_length,realized_identity_to_anchor,original_label,method,U_aleatoric,U_epistemic,pred,labels,correct
chr20:59318000-59318300|0,0.800000011920929,0.6166666746139526,0,mc_dropout,0.39494389295578003,0.07618323713541031,1,0,0
chr20:59318000-59318300|0,1.5,0.4866666793823242,0,mc_dropout,0.14576372504234314,0.006755575072020292,1,0,0
chr20:64132000-64132300|0,0.0,1.0,0,mc_dropout,0.3015635013580322,0.001432013581506908,0,0,1
chr20:64132000-64132300|0,0.019999999552965164,0.9933333396911621,0,mc_dropout,0.37625861167907715,0.007987132295966148,0,0,1
chr20:64132000-64132300|0,0.05000000074505806,0.9733333587646484,0,mc_dropout,0.44804102182388306,0.01837148703634739,0,0,1
chr20:64132000-64132300|0,0.10000000149011612,0.8999999761581421,0,mc_dropout,0.6687248349189758,0.019742146134376526,0,0,1
chr20:64132000-64132300|0,0.20000000298023224,0.8399999737739563,0,mc_dropout,0.9109179973602295,0.04765209183096886,0,0,1
chr20:64132000-64132300|0,0.4000000059604645,0.7566666603088379,0,mc_dropout,0.956962525844574,0.04061095044016838,0,0,1
chr20:64132000-64132300|0,0.800000011920929,0.6366666555404663,0,mc_dropout,0.26459360122680664,0.02619211934506893,1,0,0
chr20:64132000-64132300|0,1.5,0.5799999833106995,0,mc_dropout,0.10349947959184647,0.004528776276856661,1,0,0
chr21:13066000-13066300|0,0.0,1.0,0,mc_dropout,0.2769084572792053,0.017399678006768227,0,0,1
chr21:13066000-13066300|0,0.019999999552965164,0.9833333492279053,0,mc_dropout,0.32989242672920227,0.010463359765708447,0,0,1
chr21:13066000-13066300|0,0.05000000074505806,0.9666666388511658,0,mc_dropout,0.4520716071128845,0.06600169837474823,0,0,1
chr21:13066000-13066300|0,0.10000000149011612,0.9200000166893005,0,mc_dropout,0.20086096227169037,0.0015083523467183113,0,0,1
chr21:13066000-13066300|0,0.20000000298023224,0.8433333039283752,0,mc_dropout,0.5476844906806946,0.02782275155186653,0,0,1
chr21:13066000-13066300|0,0.4000000059604645,0.7433333396911621,0,mc_dropout,0.730398952960968,0.03333041071891785,0,0,1
chr21:13066000-13066300|0,0.800000011920929,0.5933333039283752,0,mc_dropout,0.7576832175254822,0.029502764344215393,0,0,1
chr21:13066000-13066300|0,1.5,0.47333332896232605,0,mc_dropout,0.6427006721496582,0.11765363067388535,1,0,0
chr20:23609000-23609300|0,0.0,1.0,0,mc_dropout,0.5138078331947327,0.03348841890692711,0,0,1
chr20:23609000-23609300|0,0.019999999552965164,0.9800000190734863,0,mc_dropout,0.40510591864585876,0.019117118790745735,0,0,1
chr20:23609000-23609300|0,0.05000000074505806,0.9566666483879089,0,mc_dropout,0.7614684700965881,0.04009208083152771,0,0,1
chr20:23609000-23609300|0,0.10000000149011612,0.9166666865348816,0,mc_dropout,0.797412633895874,0.05986638739705086,0,0,1
chr20:23609000-23609300|0,0.20000000298023224,0.8500000238418579,0,mc_dropout,0.9542995691299438,0.03889310359954834,1,0,0
chr20:23609000-23609300|0,0.4000000059604645,0.7766666412353516,0,mc_dropout,0.796145498752594,0.07873056083917618,1,0,0
chr20:23609000-23609300|0,0.800000011920929,0.6033333539962769,0,mc_dropout,0.10196222364902496,0.00369072612375021,1,0,0
chr20:23609000-23609300|0,1.5,0.4866666793823242,0,mc_dropout,0.23796384036540985,0.013840668834745884,1,0,0
chr20:38327000-38327300|0,0.0,1.0,0,mc_dropout,0.75850909948349,0.06933557987213135,0,0,1
chr20:38327000-38327300|0,0.019999999552965164,0.9833333492279053,0,mc_dropout,0.8392453193664551,0.043292589485645294,0,0,1
chr20:38327000-38327300|0,0.05000000074505806,0.9566666483879089,0,mc_dropout,0.5573386549949646,0.012457734905183315,0,0,1
chr20:38327000-38327300|0,0.10000000149011612,0.8799999952316284,0,mc_dropout,0.8343072533607483,0.04096996411681175,0,0,1
chr20:38327000-38327300|0,0.20000000298023224,0.8566666841506958,0,mc_dropout,0.8841378092765808,0.1133732870221138,1,0,0
chr20:38327000-38327300|0,0.4000000059604645,0.7733333110809326,0,mc_dropout,0.8981515169143677,0.09774221479892731,1,0,0
chr20:38327000-38327300|0,0.800000011920929,0.6033333539962769,0,mc_dropout,0.1120961606502533,0.002252123551443219,1,0,0
chr20:38327000-38327300|0,1.5,0.5166666507720947,0,mc_dropout,0.9443717002868652,0.05389437451958656,1,0,0
chr20:29858000-29858300|0,0.0,1.0,0,mc_dropout,0.16596904397010803,0.02328704297542572,0,0,1
chr20:29858000-29858300|0,0.019999999552965164,0.9833333492279053,0,mc_dropout,0.19204165041446686,0.04289621487259865,0,0,1
chr20:29858000-29858300|0,0.05000000074505806,0.9333333373069763,0,mc_dropout,0.15869024395942688,0.0017465160926803946,0,0,1
chr20:29858000-29858300|0,0.10000000149011612,0.9366666674613953,0,mc_dropout,0.20012465119361877,0.017895890399813652,0,0,1
chr20:29858000-29858300|0,0.20000000298023224,0.8266666531562805,0,mc_dropout,0.705071210861206,0.29286155104637146,1,0,0
chr20:29858000-29858300|0,0.4000000059604645,0.753333330154419,0,mc_dropout,0.8215656876564026,0.15921853482723236,1,0,0
chr20:29858000-29858300|0,0.800000011920929,0.6333333253860474,0,mc_dropout,0.6060579419136047,0.044690120965242386,1,0,0
chr20:29858000-29858300|0,1.5,0.503333330154419,0,mc_dropout,0.8654897809028625,0.11718691140413284,1,0,0
chr20:53888000-53888300|0,0.0,1.0,0,mc_dropout,0.2752624750137329,0.004932397976517677,0,0,1
chr20:53888000-53888300|0,0.019999999552965164,0.9766666889190674,0,mc_dropout,0.38100528717041016,0.02908901683986187,0,0,1
chr20:53888000-53888300|0,0.05000000074505806,0.9599999785423279,0,mc_dropout,0.5518710017204285,0.03553157299757004,0,0,1
chr20:53888000-53888300|0,0.10000000149011612,0.8933333158493042,0,mc_dropout,0.7448268532752991,0.25483468174934387,1,0,0
chr20:53888000-53888300|0,0.20000000298023224,0.8100000023841858,0,mc_dropout,0.8797277212142944,0.10642604529857635,1,0,0
chr20:53888000-53888300|0,0.4000000059604645,0.7233333587646484,0,mc_dropout,0.4085051417350769,0.008319961838424206,1,0,0
chr20:53888000-53888300|0,0.800000011920929,0.5899999737739563,0,mc_dropout,0.2642211616039276,0.010172945447266102,1,0,0
chr20:53888000-53888300|0,1.5,0.46000000834465027,0,mc_dropout,0.34821075201034546,0.02530275471508503,1,0,0
chr20:3744000-3744300|0,0.0,1.0,0,mc_dropout,0.9216712713241577,0.031836483627557755,1,0,0
chr20:3744000-3744300|0,0.019999999552965164,0.9866666793823242,0,mc_dropout,0.9200526475906372,0.0645781084895134,1,0,0
chr20:3744000-3744300|0,0.05000000074505806,0.9599999785423279,0,mc_dropout,0.838907778263092,0.042180292308330536,1,0,0
chr20:3744000-3744300|0,0.10000000149011612,0.949999988079071,0,mc_dropout,0.9276250004768372,0.048975586891174316,1,0,0
chr20:3744000-3744300|0,0.20000000298023224,0.8533333539962769,0,mc_dropout,0.7673717141151428,0.11075708270072937,1,0,0
chr20:3744000-3744300|0,0.4000000059604645,0.7766666412353516,0,mc_dropout,0.48548027873039246,0.115449458360672,1,0,0
chr20:3744000-3744300|0,0.800000011920929,0.6033333539962769,0,mc_dropout,0.1150173768401146,0.0013051226269453764,1,0,0
chr20:3744000-3744300|0,1.5,0.5433333516120911,0,mc_dropout,0.1019660159945488,0.003953730687499046,1,0,0
chr20:58486000-58486300|0,0.0,1.0,0,mc_dropout,0.2148466557264328,0.0006606713286601007,0,0,1
chr20:58486000-58486300|0,0.019999999552965164,0.9700000286102295,0,mc_dropout,0.269863098859787,0.01844840683043003,0,0,1
chr20:58486000-58486300|0,0.05000000074505806,0.9433333277702332,0,mc_dropout,0.22176769375801086,0.0015155755681917071,0,0,1
chr20:58486000-58486300|0,0.10000000149011612,0.9100000262260437,0,mc_dropout,0.3770061433315277,0.003192212898284197,0,0,1
chr20:58486000-58486300|0,0.20000000298023224,0.8366666436195374,0,mc_dropout,0.7784115076065063,0.0873161107301712,0,0,1
chr20:58486000-58486300|0,0.4000000059604645,0.7099999785423279,0,mc_dropout,0.7057020664215088,0.03581181913614273,0,0,1
chr20:58486000-58486300|0,0.800000011920929,0.6200000047683716,0,mc_dropout,0.8813084363937378,0.08654236048460007,1,0,0
chr20:58486000-58486300|0,1.5,0.46666666865348816,0,mc_dropout,0.8105494379997253,0.038900841027498245,1,0,0
chr21:9861000-9861300|0,0.0,1.0,0,mc_dropout,0.30825677514076233,0.034878384321928024,0,0,1
chr21:9861000-9861300|0,0.019999999552965164,0.9866666793823242,0,mc_dropout,0.45606285333633423,0.021707262843847275,0,0,1
chr21:9861000-9861300|0,0.05000000074505806,0.95333331823349,0,mc_dropout,0.6921542882919312,0.056042999029159546,0,0,1
chr21:9861000-9861300|0,0.10000000149011612,0.8866666555404663,0,mc_dropout,0.8466227650642395,0.059546153992414474,1,0,0
chr21:9861000-9861300|0,0.20000000298023224,0.8566666841506958,0,mc_dropout,0.5508266091346741,0.01872611604630947,0,0,1
chr21:9861000-9861300|0,0.4000000059604645,0.6966666579246521,0,mc_dropout,0.8527544140815735,0.07569687068462372,0,0,1
chr21:9861000-9861300|0,0.800000011920929,0.6566666960716248,0,mc_dropout,0.33196672797203064,0.11325358599424362,1,0,0
chr21:9861000-9861300|0,1.5,0.47999998927116394,0,mc_dropout,0.8302608728408813,0.08590464293956757,1,0,0
chr20:7861000-7861300|0,0.0,1.0,0,mc_dropout,0.30210837721824646,0.0301059503108263,0,0,1
chr20:7861000-7861300|0,0.019999999552965164,0.9833333492279053,0,mc_dropout,0.3168571889400482,0.01133995596319437,0,0,1
chr20:7861000-7861300|0,0.05000000074505806,0.949999988079071,0,mc_dropout,0.27170589566230774,0.015063810162246227,0,0,1
chr20:7861000-7861300|0,0.10000000149011612,0.9300000071525574,0,mc_dropout,0.3680305778980255,0.08064980059862137,0,0,1
chr20:7861000-7861300|0,0.20000000298023224,0.8366666436195374,0,mc_dropout,0.6838096976280212,0.20390541851520538,1,0,0
chr20:7861000-7861300|0,0.4000000059604645,0.7066666483879089,0,mc_dropout,0.7710685729980469,0.08092213422060013,1,0,0
chr20:7861000-7861300|0,0.800000011920929,0.6433333158493042,0,mc_dropout,0.8786389827728271,0.06495001912117004,0,0,1
chr20:7861000-7861300|0,1.5,0.4699999988079071,0,mc_dropout,0.2737659513950348,0.07728566974401474,1,0,0
chr20:25603000-25603300|0,0.0,1.0,0,mc_dropout,0.7911601662635803,0.030647996813058853,1,0,0
chr20:25603000-25603300|0,0.019999999552965164,0.9766666889190674,0,mc_dropout,0.6392760872840881,0.020829591900110245,1,0,0
chr20:25603000-25603300|0,0.05000000074505806,0.949999988079071,0,mc_dropout,0.7428059577941895,0.07116332650184631,1,0,0
chr20:25603000-25603300|0,0.10000000149011612,0.9066666960716248,0,mc_dropout,0.6420897841453552,0.05659162253141403,1,0,0
chr20:25603000-25603300|0,0.20000000298023224,0.8600000143051147,0,mc_dropout,0.3081362545490265,0.050748273730278015,1,0,0
chr20:25603000-25603300|0,0.4000000059604645,0.7333333492279053,0,mc_dropout,0.13321244716644287,0.0015068905195221305,1,0,0
chr20:25603000-25603300|0,0.800000011920929,0.5833333134651184,0,mc_dropout,0.13975422084331512,0.008452345617115498,1,0,0
chr20:25603000-25603300|0,1.5,0.5099999904632568,0,mc_dropout,0.2015637904405594,0.06587120145559311,1,0,0
chr20:60339000-60339300|0,0.0,1.0,0,mc_dropout,0.26354873180389404,0.01789223589003086,0,0,1
chr20:60339000-60339300|0,0.019999999552965164,0.9833333492279053,0,mc_dropout,0.4156021773815155,0.03324884548783302,0,0,1
chr20:60339000-60339300|0,0.05000000074505806,0.9366666674613953,0,mc_dropout,0.36952608823776245,0.026417266577482224,0,0,1
chr20:60339000-60339300|0,0.10000000149011612,0.9233333468437195,0,mc_dropout,0.34648892283439636,0.01935797929763794,0,0,1
chr20:60339000-60339300|0,0.20000000298023224,0.8233333230018616,0,mc_dropout,0.8929086327552795,0.09901402145624161,0,0,1
chr20:60339000-60339300|0,0.4000000059604645,0.7300000190734863,0,mc_dropout,0.9090104103088379,0.05470811203122139,0,0,1
chr20:60339000-60339300|0,0.800000011920929,0.5866666436195374,0,mc_dropout,0.4827196002006531,0.09048088639974594,1,0,0
chr20:60339000-60339300|0,1.5,0.503333330154419,0,mc_dropout,0.4770241379737854,0.09507501870393753,1,0,0
chr20:14288000-14288300|0,0.0,1.0,0,mc_dropout,0.33128735423088074,0.004056490492075682,0,0,1
chr20:14288000-14288300|0,0.019999999552965164,0.9700000286102295,0,mc_dropout,0.5729312896728516,0.03122112900018692,0,0,1
chr20:14288000-14288300|0,0.05000000074505806,0.9633333086967468,0,mc_dropout,0.30631378293037415,0.005557727068662643,0,0,1
chr20:14288000-14288300|0,0.10000000149011612,0.9366666674613953,0,mc_dropout,0.6527796983718872,0.05424083396792412,0,0,1
chr20:14288000-14288300|0,0.20000000298023224,0.8399999737739563,0,mc_dropout,0.5065147280693054,0.06681354343891144,1,0,0
chr20:14288000-14288300|0,0.4000000059604645,0.7099999785423279,0,mc_dropout,0.7953712344169617,0.20047776401042938,1,0,0
chr20:14288000-14288300|0,0.800000011920929,0.5733333230018616,0,mc_dropout,0.674442708492279,0.04821860417723656,1,0,0
chr20:14288000-14288300|0,1.5,0.550000011920929,0,mc_dropout,0.46578967571258545,0.039404965937137604,1,0,0
chr20:29645000-29645300|0,0.0,1.0,0,mc_dropout,0.6332195401191711,0.03603406250476837,0,0,1
chr20:29645000-29645300|0,0.019999999552965164,0.9933333396911621,0,mc_dropout,0.7246679067611694,0.15457628667354584,0,0,1
chr20:29645000-29645300|0,0.05000000074505806,0.9666666388511658,0,mc_dropout,0.8057864308357239,0.06277883052825928,0,0,1
chr20:29645000-29645300|0,0.10000000149011612,0.9200000166893005,0,mc_dropout,0.8540527820587158,0.14538931846618652,0,0,1
chr20:29645000-29645300|0,0.20000000298023224,0.8266666531562805,0,mc_dropout,0.7123410701751709,0.02037779428064823,0,0,1
chr20:29645000-29645300|0,0.4000000059604645,0.7333333492279053,0,mc_dropout,0.687910795211792,0.018984002992510796,0,0,1
chr20:29645000-29645300|0,0.800000011920929,0.6033333539962769,0,mc_dropout,0.3543384373188019,0.06964462995529175,1,0,0
chr20:29645000-29645300|0,1.5,0.5199999809265137,0,mc_dropout,0.566036581993103,0.061859965324401855,1,0,0
chr21:29942000-29942300|0,0.0,1.0,0,mc_dropout,0.598576545715332,0.08015663921833038,0,0,1
chr21:29942000-29942300|0,0.019999999552965164,0.9866666793823242,0,mc_dropout,0.7389569878578186,0.04731518030166626,0,0,1
chr21:29942000-29942300|0,0.05000000074505806,0.9466666579246521,0,mc_dropout,0.7220498919487,0.033130910247564316,0,0,1
chr21:29942000-29942300|0,0.10000000149011612,0.8999999761581421,0,mc_dropout,0.8935627937316895,0.03365984186530113,0,0,1
chr21:29942000-29942300|0,0.20000000298023224,0.8233333230018616,0,mc_dropout,0.7284956574440002,0.07359284162521362,1,0,0
chr21:29942000-29942300|0,0.4000000059604645,0.6933333277702332,0,mc_dropout,0.28445857763290405,0.00522468239068985,1,0,0
chr21:29942000-29942300|0,0.800000011920929,0.5899999737739563,0,mc_dropout,0.17415742576122284,0.0020617065019905567,1,0,0
chr21:29942000-29942300|0,1.5,0.5233333110809326,0,mc_dropout,0.819800853729248,0.10000447183847427,1,0,0
chr20:26684000-26684300|0,0.0,1.0,0,mc_dropout,0.18253596127033234,0.014852141961455345,0,0,1
chr20:26684000-26684300|0,0.019999999552965164,0.9866666793823242,0,mc_dropout,0.1450805515050888,0.001281775999814272,0,0,1
chr20:26684000-26684300|0,0.05000000074505806,0.9433333277702332,0,mc_dropout,0.16063334047794342,0.0019537550397217274,0,0,1
chr20:26684000-26684300|0,0.10000000149011612,0.9066666960716248,0,mc_dropout,0.225449800491333,0.027767479419708252,0,0,1
chr20:26684000-26684300|0,0.20000000298023224,0.8133333325386047,0,mc_dropout,0.39955517649650574,0.11337913572788239,1,0,0
chr20:26684000-26684300|0,0.4000000059604645,0.7400000095367432,0,mc_dropout,0.8556230664253235,0.07536649703979492,0,0,1
chr20:26684000-26684300|0,0.800000011920929,0.6566666960716248,0,mc_dropout,0.46022123098373413,0.1290164440870285,1,0,0
chr20:26684000-26684300|0,1.5,0.550000011920929,0,mc_dropout,0.9135152697563171,0.08647846430540085,1,0,0
chr20:23471000-23471300|0,0.0,1.0,0,mc_dropout,0.5732789635658264,0.03216454014182091,0,0,1
chr20:23471000-23471300|0,0.019999999552965164,0.9866666793823242,0,mc_dropout,0.7162753343582153,0.04023534059524536,0,0,1
chr20:23471000-23471300|0,0.05000000074505806,0.9200000166893005,0,mc_dropout,0.7369511723518372,0.06046462804079056,0,0,1
chr20:23471000-23471300|0,0.10000000149011612,0.9066666960716248,0,mc_dropout,0.6368617415428162,0.0628993883728981,0,0,1
chr20:23471000-23471300|0,0.20000000298023224,0.846666693687439,0,mc_dropout,0.6698135137557983,0.07413604855537415,0,0,1
chr20:23471000-23471300|0,0.4000000059604645,0.6899999976158142,0,mc_dropout,0.7305924296379089,0.23160558938980103,1,0,0
chr20:23471000-23471300|0,0.800000011920929,0.6100000143051147,0,mc_dropout,0.22040560841560364,0.027245836332440376,1,0,0
chr20:23471000-23471300|0,1.5,0.47333332896232605,0,mc_dropout,0.43731576204299927,0.006904931273311377,1,0,0
chr20:60906000-60906300|0,0.0,1.0,0,mc_dropout,0.22745397686958313,0.00325571745634079,0,0,1
chr20:60906000-60906300|0,0.019999999552965164,0.9833333492279053,0,mc_dropout,0.25942984223365784,0.0012048030039295554,0,0,1
chr20:60906000-60906300|0,0.05000000074505806,0.949999988079071,0,mc_dropout,0.33525535464286804,0.06957641988992691,0,0,1
chr20:60906000-60906300|0,0.10000000149011612,0.903333306312561,0,mc_dropout,0.3411496579647064,0.006703518331050873,0,0,1
chr20:60906000-60906300|0,0.20000000298023224,0.8233333230018616,0,mc_dropout,0.6255554556846619,0.024332579225301743,0,0,1
chr20:60906000-60906300|0,0.4000000059604645,0.7599999904632568,0,mc_dropout,0.7203437685966492,0.029350129887461662,0,0,1
chr20:60906000-60906300|0,0.800000011920929,0.6299999952316284,0,mc_dropout,0.7902082800865173,0.08099230378866196,1,0,0
chr20:60906000-60906300|0,1.5,0.476666659116745,0,mc_dropout,0.2884507179260254,0.05818110704421997,1,0,0
chr20:19912000-19912300|0,0.0,1.0,0,mc_dropout,0.8803811073303223,0.06654231995344162,0,0,1
chr20:19912000-19912300|0,0.019999999552965164,0.9833333492279053,0,mc_dropout,0.8558103442192078,0.04544908180832863,0,0,1
chr20:19912000-19912300|0,0.05000000074505806,0.949999988079071,0,mc_dropout,0.8542624115943909,0.06598681956529617,0,0,1
chr20:19912000-19912300|0,0.10000000149011612,0.8999999761581421,0,mc_dropout,0.7208057045936584,0.02428627200424671,1,0,0
chr20:19912000-19912300|0,0.20000000298023224,0.8233333230018616,0,mc_dropout,0.882282018661499,0.1173364520072937,0,0,1
chr20:19912000-19912300|0,0.4000000059604645,0.7166666388511658,0,mc_dropout,0.5084963440895081,0.07405877858400345,1,0,0
chr20:19912000-19912300|0,0.800000011920929,0.596666693687439,0,mc_dropout,0.2978053390979767,0.08146723359823227,1,0,0
chr20:19912000-19912300|0,1.5,0.5099999904632568,0,mc_dropout,0.31361740827560425,0.0675494521856308,1,0,0
chr20:53939000-53939300|0,0.0,1.0,0,mc_dropout,0.8033851385116577,0.03115379810333252,0,0,1
chr20:53939000-53939300|0,0.019999999552965164,0.9766666889190674,0,mc_dropout,0.9033158421516418,0.03661330044269562,0,0,1
chr20:53939000-53939300|0,0.05000000074505806,0.9300000071525574,0,mc_dropout,0.9151346683502197,0.029658837243914604,0,0,1
chr20:53939000-53939300|0,0.10000000149011612,0.9100000262260437,0,mc_dropout,0.9125908613204956,0.017395872622728348,0,0,1
chr20:53939000-53939300|0,0.20000000298023224,0.8433333039283752,0,mc_dropout,0.7686828970909119,0.04676930606365204,0,0,1
chr20:53939000-53939300|0,0.4000000059604645,0.7233333587646484,0,mc_dropout,0.46145206689834595,0.12123822420835495,1,0,0
chr20:53939000-53939300|0,0.800000011920929,0.596666693687439,0,mc_dropout,0.1585991382598877,0.003889355342835188,1,0,0
chr20:53939000-53939300|0,1.5,0.4699999988079071,0,mc_dropout,0.14554232358932495,0.001525013125501573,1,0,0
chr20:49081000-49081300|0,0.0,1.0,0,mc_dropout,0.49612173438072205,0.004545888397842646,0,0,1
chr20:49081000-49081300|0,0.019999999552965164,0.9733333587646484,0,mc_dropout,0.3988352119922638,0.015123079530894756,0,0,1
chr20:49081000-49081300|0,0.05000000074505806,0.95333331823349,0,mc_dropout,0.603609025478363,0.009422026574611664,0,0,1
chr20:49081000-49081300|0,0.10000000149011612,0.8999999761581421,0,mc_dropout,0.2835294008255005,0.0062512899748981,0,0,1
chr20:49081000-49081300|0,0.20000000298023224,0.846666693687439,0,mc_dropout,0.41381436586380005,0.020293867215514183,0,0,1
chr20:49081000-49081300|0,0.4000000059604645,0.7433333396911621,0,mc_dropout,0.600737452507019,0.01168506033718586,1,0,0
chr20:49081000-49081300|0,0.800000011920929,0.6366666555404663,0,mc_dropout,0.09432749450206757,0.005835156422108412,1,0,0
chr20:49081000-49081300|0,1.5,0.5,0,mc_dropout,0.06711792945861816,7.802100299159065e-05,1,0,0
chr20:41588000-41588300|0,0.0,1.0,0,mc_dropout,0.7818381786346436,0.02385210245847702,0,0,1
chr20:41588000-41588300|0,0.019999999552965164,0.9833333492279053,0,mc_dropout,0.7964951395988464,0.0197761133313179,0,0,1
chr20:41588000-41588300|0,0.05000000074505806,0.9666666388511658,0,mc_dropout,0.8036348819732666,0.013791460543870926,0,0,1
chr20:41588000-41588300|0,0.10000000149011612,0.9133333563804626,0,mc_dropout,0.9675754904747009,0.02095995470881462,0,0,1
chr20:41588000-41588300|0,0.20000000298023224,0.846666693687439,0,mc_dropout,0.8271247744560242,0.026670124381780624,0,0,1
chr20:41588000-41588300|0,0.4000000059604645,0.7866666913032532,0,mc_dropout,0.586894690990448,0.012350374832749367,1,0,0
chr20:41588000-41588300|0,0.800000011920929,0.6433333158493042,0,mc_dropout,0.3585241138935089,0.057424146682024,1,0,0
chr20:41588000-41588300|0,1.5,0.5266666412353516,0,mc_dropout,0.3404557704925537,0.05339626967906952,1,0,0
chr20:43606000-43606300|0,0.0,1.0,0,mc_dropout,0.42445680499076843,0.1366383284330368,0,0,1
chr20:43606000-43606300|0,0.019999999552965164,0.9866666793823242,0,mc_dropout,0.2786560356616974,0.07142961770296097,0,0,1
chr20:43606000-43606300|0,0.05000000074505806,0.9399999976158142,0,mc_dropout,0.23114600777626038,0.05130113288760185,0,0,1
chr20:43606000-43606300|0,0.10000000149011612,0.9133333563804626,0,mc_dropout,0.39599138498306274,0.026267383247613907,0,0,1
chr20:43606000-43606300|0,0.20000000298023224,0.8566666841506958,0,mc_dropout,0.7411222457885742,0.1957998424768448,0,0,1
chr20:43606000-43606300|0,0.4000000059604645,0.7166666388511658,0,mc_dropout,0.4924877882003784,0.11859175562858582,1,0,0
chr20:43606000-43606300|0,0.800000011920929,0.596666693687439,0,mc_dropout,0.15201380848884583,0.01727592572569847,1,0,0
chr20:43606000-43606300|0,1.5,0.4866666793823242,0,mc_dropout,0.47348809242248535,0.018244564533233643,1,0,0
chr21:9624000-9624300|0,0.0,1.0,0,mc_dropout,0.6424046158790588,0.02953978255391121,1,0,0
chr21:9624000-9624300|0,0.019999999552965164,0.9766666889190674,0,mc_dropout,0.8086583018302917,0.017051391303539276,1,0,0
chr21:9624000-9624300|0,0.05000000074505806,0.9599999785423279,0,mc_dropout,0.6376028656959534,0.039068181067705154,1,0,0
chr21:9624000-9624300|0,0.10000000149011612,0.8966666460037231,0,mc_dropout,0.6899250149726868,0.033486269414424896,1,0,0
chr21:9624000-9624300|0,0.20000000298023224,0.8100000023841858,0,mc_dropout,0.34508875012397766,0.010481934063136578,1,0,0
chr21:9624000-9624300|0,0.4000000059604645,0.75,0,mc_dropout,0.26877281069755554,0.00702127767726779,1,0,0
chr21:9624000-9624300|0,0.800000011920929,0.596666693687439,0,mc_dropout,0.10808571428060532,0.00024253853189293295,1,0,0
chr21:9624000-9624300|0,1.5,0.46666666865348816,0,mc_dropout,0.4947056770324707,0.03912437707185745,1,0,0
chr20:8789000-8789300|0,0.0,1.0,0,mc_dropout,0.4427226781845093,0.009208466857671738,0,0,1
chr20:8789000-8789300|0,0.019999999552965164,0.9666666388511658,0,mc_dropout,0.5494373440742493,0.04107324033975601,0,0,1
chr20:8789000-8789300|0,0.05000000074505806,0.9333333373069763,0,mc_dropout,0.5317479372024536,0.0359913669526577,0,0,1
chr20:8789000-8789300|0,0.10000000149011612,0.9066666960716248,0,mc_dropout,0.7644340991973877,0.04667101800441742,0,0,1
chr20:8789000-8789300|0,0.20000000298023224,0.8500000238418579,0,mc_dropout,0.8539498448371887,0.1326594203710556,1,0,0
chr20:8789000-8789300|0,0.4000000059604645,0.75,0,mc_dropout,0.38799548149108887,0.07919585704803467,1,0,0
chr20:8789000-8789300|0,0.800000011920929,0.6000000238418579,0,mc_dropout,0.09134915471076965,0.00421218853443861,1,0,0
chr20:8789000-8789300|0,1.5,0.550000011920929,0,mc_dropout,0.42550918459892273,0.02435239963233471,1,0,0
chr20:54681000-54681300|0,0.0,1.0,0,mc_dropout,0.18997061252593994,0.0029766757506877184,1,0,0
chr20:54681000-54681300|0,0.019999999552965164,0.9833333492279053,0,mc_dropout,0.19181378185749054,0.0026789952535182238,1,0,0
chr20:54681000-54681300|0,0.05000000074505806,0.9700000286102295,0,mc_dropout,0.3494671881198883,0.010030092671513557,1,0,0
chr20:54681000-54681300|0,0.10000000149011612,0.8933333158493042,0,mc_dropout,0.13873308897018433,0.0014553493820130825,1,0,0
chr20:54681000-54681300|0,0.20000000298023224,0.8399999737739563,0,mc_dropout,0.32613810896873474,0.007791480515152216,1,0,0
chr20:54681000-54681300|0,0.4000000059604645,0.7866666913032532,0,mc_dropout,0.18570929765701294,0.02345660701394081,1,0,0
chr20:54681000-54681300|0,0.800000011920929,0.5733333230018616,0,mc_dropout,0.4334089159965515,0.022991931065917015,1,0,0
chr20:54681000-54681300|0,1.5,0.47999998927116394,0,mc_dropout,0.16030891239643097,0.002086557913571596,1,0,0
chr21:29174000-29174300|0,0.0,1.0,0,mc_dropout,0.3200335204601288,0.007613435387611389,0,0,1
chr21:29174000-29174300|0,0.019999999552965164,0.9866666793823242,0,mc_dropout,0.3106808662414551,0.012823800556361675,0,0,1
chr21:29174000-29174300|0,0.05000000074505806,0.9633333086967468,0,mc_dropout,0.4068678319454193,0.03532153740525246,0,0,1
chr21:29174000-29174300|0,0.10000000149011612,0.9233333468437195,0,mc_dropout,0.7960696816444397,0.02328713797032833,0,0,1
chr21:29174000-29174300|0,0.20000000298023224,0.8633333444595337,0,mc_dropout,0.5713199377059937,0.0203393567353487,0,0,1
chr21:29174000-29174300|0,0.4000000059604645,0.7133333086967468,0,mc_dropout,0.8247962594032288,0.06815053522586823,1,0,0
chr21:29174000-29174300|0,0.800000011920929,0.596666693687439,0,mc_dropout,0.3975118398666382,0.07392484694719315,1,0,0
chr21:29174000-29174300|0,1.5,0.5600000023841858,0,mc_dropout,0.9516414999961853,0.045944392681121826,0,0,1
chr20:44918000-44918300|0,0.0,1.0,0,mc_dropout,0.1691977083683014,0.0014716769801452756,0,0,1
chr20:44918000-44918300|0,0.019999999552965164,0.9766666889190674,0,mc_dropout,0.14303098618984222,0.00012462292215786874,0,0,1
chr20:44918000-44918300|0,0.05000000074505806,0.9399999976158142,0,mc_dropout,0.24011747539043427,0.06164088100194931,0,0,1
chr20:44918000-44918300|0,0.10000000149011612,0.8933333158493042,0,mc_dropout,0.4617103934288025,0.019386442378163338,0,0,1
